# Frequency[MHz],ampNF Ch0 [lin],ampNF Ch1 [lin],ampNF Ch2 [lin],ampNF Ch3 [lin],ampNF Ch4 [lin],ampNF Ch5 [lin],ampNF Ch6 [lin],ampNF Ch7 [lin],ampNF Ch8 [lin],ampNF Ch9 [lin],ampNF Ch10 [lin],ampNF Ch11 [lin],ampNF Ch12 [lin],ampNF Ch13 [lin],ampNF Ch14 [lin],ampNF Ch15 [lin]
322.645,1.7945,1.7945,1.7945,1.7945,1.7945,1.7945,1.7945,1.7945,1.7945,1.7945,1.7945,1.7945,1.7945,1.7945,1.7945,1.7945
324.649,1.79119,1.79119,1.79119,1.79119,1.79119,1.79119,1.79119,1.79119,1.79119,1.79119,1.79119,1.79119,1.79119,1.79119,1.79119,1.79119
326.653,1.80023,1.80023,1.80023,1.80023,1.80023,1.80023,1.80023,1.80023,1.80023,1.80023,1.80023,1.80023,1.80023,1.80023,1.80023,1.80023
328.657,1.81189,1.81189,1.81189,1.81189,1.81189,1.81189,1.81189,1.81189,1.81189,1.81189,1.81189,1.81189,1.81189,1.81189,1.81189,1.81189
330.661,1.82137,1.82137,1.82137,1.82137,1.82137,1.82137,1.82137,1.82137,1.82137,1.82137,1.82137,1.82137,1.82137,1.82137,1.82137,1.82137
332.665,1.82642,1.82642,1.82642,1.82642,1.82642,1.82642,1.82642,1.82642,1.82642,1.82642,1.82642,1.82642,1.82642,1.82642,1.82642,1.82642
334.669,1.83148,1.83148,1.83148,1.83148,1.83148,1.83148,1.83148,1.83148,1.83148,1.83148,1.83148,1.83148,1.83148,1.83148,1.83148,1.83148
336.673,1.83373,1.83373,1.83373,1.83373,1.83373,1.83373,1.83373,1.83373,1.83373,1.83373,1.83373,1.83373,1.83373,1.83373,1.83373,1.83373
338.677,1.83542,1.83542,1.83542,1.83542,1.83542,1.83542,1.83542,1.83542,1.83542,1.83542,1.83542,1.83542,1.83542,1.83542,1.83542,1.83542
340.681,1.84178,1.84178,1.84178,1.84178,1.84178,1.84178,1.84178,1.84178,1.84178,1.84178,1.84178,1.84178,1.84178,1.84178,1.84178,1.84178
342.685,1.85719,1.85719,1.85719,1.85719,1.85719,1.85719,1.85719,1.85719,1.85719,1.85719,1.85719,1.85719,1.85719,1.85719,1.85719,1.85719
344.689,1.87261,1.87261,1.87261,1.87261,1.87261,1.87261,1.87261,1.87261,1.87261,1.87261,1.87261,1.87261,1.87261,1.87261,1.87261,1.87261
346.693,1.86484,1.86484,1.86484,1.86484,1.86484,1.86484,1.86484,1.86484,1.86484,1.86484,1.86484,1.86484,1.86484,1.86484,1.86484,1.86484
348.697,1.85283,1.85283,1.85283,1.85283,1.85283,1.85283,1.85283,1.85283,1.85283,1.85283,1.85283,1.85283,1.85283,1.85283,1.85283,1.85283
350.701,1.85165,1.85165,1.85165,1.85165,1.85165,1.85165,1.85165,1.85165,1.85165,1.85165,1.85165,1.85165,1.85165,1.85165,1.85165,1.85165
352.705,1.87062,1.87062,1.87062,1.87062,1.87062,1.87062,1.87062,1.87062,1.87062,1.87062,1.87062,1.87062,1.87062,1.87062,1.87062,1.87062
354.709,1.88959,1.88959,1.88959,1.88959,1.88959,1.88959,1.88959,1.88959,1.88959,1.88959,1.88959,1.88959,1.88959,1.88959,1.88959,1.88959
356.713,1.88198,1.88198,1.88198,1.88198,1.88198,1.88198,1.88198,1.88198,1.88198,1.88198,1.88198,1.88198,1.88198,1.88198,1.88198,1.88198
358.717,1.86985,1.86985,1.86985,1.86985,1.86985,1.86985,1.86985,1.86985,1.86985,1.86985,1.86985,1.86985,1.86985,1.86985,1.86985,1.86985
360.721,1.8652,1.8652,1.8652,1.8652,1.8652,1.8652,1.8652,1.8652,1.8652,1.8652,1.8652,1.8652,1.8652,1.8652,1.8652,1.8652
362.725,1.87384,1.87384,1.87384,1.87384,1.87384,1.87384,1.87384,1.87384,1.87384,1.87384,1.87384,1.87384,1.87384,1.87384,1.87384,1.87384
364.729,1.88248,1.88248,1.88248,1.88248,1.88248,1.88248,1.88248,1.88248,1.88248,1.88248,1.88248,1.88248,1.88248,1.88248,1.88248,1.88248
366.733,1.89121,1.89121,1.89121,1.89121,1.89121,1.89121,1.89121,1.89121,1.89121,1.89121,1.89121,1.89121,1.89121,1.89121,1.89121,1.89121
368.737,1.89995,1.89995,1.89995,1.89995,1.89995,1.89995,1.89995,1.89995,1.89995,1.89995,1.89995,1.89995,1.89995,1.89995,1.89995,1.89995
370.741,1.90352,1.90352,1.90352,1.90352,1.90352,1.90352,1.90352,1.90352,1.90352,1.90352,1.90352,1.90352,1.90352,1.90352,1.90352,1.90352
372.745,1.89826,1.89826,1.89826,1.89826,1.89826,1.89826,1.89826,1.89826,1.89826,1.89826,1.89826,1.89826,1.89826,1.89826,1.89826,1.89826
374.749,1.893,1.893,1.893,1.893,1.893,1.893,1.893,1.893,1.893,1.893,1.893,1.893,1.893,1.893,1.893,1.893
376.754,1.90468,1.90468,1.90468,1.90468,1.90468,1.90468,1.90468,1.90468,1.90468,1.90468,1.90468,1.90468,1.90468,1.90468,1.90468,1.90468
378.758,1.91878,1.91878,1.91878,1.91878,1.91878,1.91878,1.91878,1.91878,1.91878,1.91878,1.91878,1.91878,1.91878,1.91878,1.91878,1.91878
380.762,1.92018,1.92018,1.92018,1.92018,1.92018,1.92018,1.92018,1.92018,1.92018,1.92018,1.92018,1.92018,1.92018,1.92018,1.92018,1.92018
382.766,1.90086,1.90086,1.90086,1.90086,1.90086,1.90086,1.90086,1.90086,1.90086,1.90086,1.90086,1.90086,1.90086,1.90086,1.90086,1.90086
384.77,1.88154,1.88154,1.88154,1.88154,1.88154,1.88154,1.88154,1.88154,1.88154,1.88154,1.88154,1.88154,1.88154,1.88154,1.88154,1.88154
386.774,1.89642,1.89642,1.89642,1.89642,1.89642,1.89642,1.89642,1.89642,1.89642,1.89642,1.89642,1.89642,1.89642,1.89642,1.89642,1.89642
388.778,1.91574,1.91574,1.91574,1.91574,1.91574,1.91574,1.91574,1.91574,1.91574,1.91574,1.91574,1.91574,1.91574,1.91574,1.91574,1.91574
390.782,1.91931,1.91931,1.91931,1.91931,1.91931,1.91931,1.91931,1.91931,1.91931,1.91931,1.91931,1.91931,1.91931,1.91931,1.91931,1.91931
392.786,1.89826,1.89826,1.89826,1.89826,1.89826,1.89826,1.89826,1.89826,1.89826,1.89826,1.89826,1.89826,1.89826,1.89826,1.89826,1.89826
394.79,1.87721,1.87721,1.87721,1.87721,1.87721,1.87721,1.87721,1.87721,1.87721,1.87721,1.87721,1.87721,1.87721,1.87721,1.87721,1.87721
396.794,1.88278,1.88278,1.88278,1.88278,1.88278,1.88278,1.88278,1.88278,1.88278,1.88278,1.88278,1.88278,1.88278,1.88278,1.88278,1.88278
398.798,1.89148,1.89148,1.89148,1.89148,1.89148,1.89148,1.89148,1.89148,1.89148,1.89148,1.89148,1.89148,1.89148,1.89148,1.89148,1.89148
400.802,1.89811,1.89811,1.89811,1.89811,1.89811,1.89811,1.89811,1.89811,1.89811,1.89811,1.89811,1.89811,1.89811,1.89811,1.89811,1.89811
402.806,1.90162,1.90162,1.90162,1.90162,1.90162,1.90162,1.90162,1.90162,1.90162,1.90162,1.90162,1.90162,1.90162,1.90162,1.90162,1.90162
404.81,1.90513,1.90513,1.90513,1.90513,1.90513,1.90513,1.90513,1.90513,1.90513,1.90513,1.90513,1.90513,1.90513,1.90513,1.90513,1.90513
406.814,1.89755,1.89755,1.89755,1.89755,1.89755,1.89755,1.89755,1.89755,1.89755,1.89755,1.89755,1.89755,1.89755,1.89755,1.89755,1.89755
408.818,1.88881,1.88881,1.88881,1.88881,1.88881,1.88881,1.88881,1.88881,1.88881,1.88881,1.88881,1.88881,1.88881,1.88881,1.88881,1.88881
410.822,1.88579,1.88579,1.88579,1.88579,1.88579,1.88579,1.88579,1.88579,1.88579,1.88579,1.88579,1.88579,1.88579,1.88579,1.88579,1.88579
412.826,1.89103,1.89103,1.89103,1.89103,1.89103,1.89103,1.89103,1.89103,1.89103,1.89103,1.89103,1.89103,1.89103,1.89103,1.89103,1.89103
414.83,1.89626,1.89626,1.89626,1.89626,1.89626,1.89626,1.89626,1.89626,1.89626,1.89626,1.89626,1.89626,1.89626,1.89626,1.89626,1.89626
416.834,1.88874,1.88874,1.88874,1.88874,1.88874,1.88874,1.88874,1.88874,1.88874,1.88874,1.88874,1.88874,1.88874,1.88874,1.88874,1.88874
418.838,1.88004,1.88004,1.88004,1.88004,1.88004,1.88004,1.88004,1.88004,1.88004,1.88004,1.88004,1.88004,1.88004,1.88004,1.88004,1.88004
420.842,1.87791,1.87791,1.87791,1.87791,1.87791,1.87791,1.87791,1.87791,1.87791,1.87791,1.87791,1.87791,1.87791,1.87791,1.87791,1.87791
422.846,1.88487,1.88487,1.88487,1.88487,1.88487,1.88487,1.88487,1.88487,1.88487,1.88487,1.88487,1.88487,1.88487,1.88487,1.88487,1.88487
424.85,1.89182,1.89182,1.89182,1.89182,1.89182,1.89182,1.89182,1.89182,1.89182,1.89182,1.89182,1.89182,1.89182,1.89182,1.89182,1.89182
426.854,1.89234,1.89234,1.89234,1.89234,1.89234,1.89234,1.89234,1.89234,1.89234,1.89234,1.89234,1.89234,1.89234,1.89234,1.89234,1.89234
428.858,1.89234,1.89234,1.89234,1.89234,1.89234,1.89234,1.89234,1.89234,1.89234,1.89234,1.89234,1.89234,1.89234,1.89234,1.89234,1.89234
430.862,1.89917,1.89917,1.89917,1.89917,1.89917,1.89917,1.89917,1.89917,1.89917,1.89917,1.89917,1.89917,1.89917,1.89917,1.89917,1.89917
432.866,1.91505,1.91505,1.91505,1.91505,1.91505,1.91505,1.91505,1.91505,1.91505,1.91505,1.91505,1.91505,1.91505,1.91505,1.91505,1.91505
434.87,1.93094,1.93094,1.93094,1.93094,1.93094,1.93094,1.93094,1.93094,1.93094,1.93094,1.93094,1.93094,1.93094,1.93094,1.93094,1.93094
436.874,1.99093,1.99093,1.99093,1.99093,1.99093,1.99093,1.99093,1.99093,1.99093,1.99093,1.99093,1.99093,1.99093,1.99093,1.99093,1.99093
438.878,2.05398,2.05398,2.05398,2.05398,2.05398,2.05398,2.05398,2.05398,2.05398,2.05398,2.05398,2.05398,2.05398,2.05398,2.05398,2.05398
440.882,2.22595,2.22595,2.22595,2.22595,2.22595,2.22595,2.22595,2.22595,2.22595,2.22595,2.22595,2.22595,2.22595,2.22595,2.22595,2.22595
442.886,2.53652,2.53652,2.53652,2.53652,2.53652,2.53652,2.53652,2.53652,2.53652,2.53652,2.53652,2.53652,2.53652,2.53652,2.53652,2.53652
444.89,2.8471,2.8471,2.8471,2.8471,2.8471,2.8471,2.8471,2.8471,2.8471,2.8471,2.8471,2.8471,2.8471,2.8471,2.8471,2.8471
446.894,7.38158,7.38158,7.38158,7.38158,7.38158,7.38158,7.38158,7.38158,7.38158,7.38158,7.38158,7.38158,7.38158,7.38158,7.38158,7.38158
448.898,12.1619,12.1619,12.1619,12.1619,12.1619,12.1619,12.1619,12.1619,12.1619,12.1619,12.1619,12.1619,12.1619,12.1619,12.1619,12.1619
450.902,192.484,192.484,192.484,192.484,192.484,192.484,192.484,192.484,192.484,192.484,192.484,192.484,192.484,192.484,192.484,192.484
452.906,587.357,587.357,587.357,587.357,587.357,587.357,587.357,587.357,587.357,587.357,587.357,587.357,587.357,587.357,587.357,587.357
454.91,982.231,982.231,982.231,982.231,982.231,982.231,982.231,982.231,982.231,982.231,982.231,982.231,982.231,982.231,982.231,982.231
456.914,621.944,621.944,621.944,621.944,621.944,621.944,621.944,621.944,621.944,621.944,621.944,621.944,621.944,621.944,621.944,621.944
458.918,226.073,226.073,226.073,226.073,226.073,226.073,226.073,226.073,226.073,226.073,226.073,226.073,226.073,226.073,226.073,226.073
460.922,10.652,10.652,10.652,10.652,10.652,10.652,10.652,10.652,10.652,10.652,10.652,10.652,10.652,10.652,10.652,10.652
462.926,7.06364,7.06364,7.06364,7.06364,7.06364,7.06364,7.06364,7.06364,7.06364,7.06364,7.06364,7.06364,7.06364,7.06364,7.06364,7.06364
464.93,3.47525,3.47525,3.47525,3.47525,3.47525,3.47525,3.47525,3.47525,3.47525,3.47525,3.47525,3.47525,3.47525,3.47525,3.47525,3.47525
466.934,2.97764,2.97764,2.97764,2.97764,2.97764,2.97764,2.97764,2.97764,2.97764,2.97764,2.97764,2.97764,2.97764,2.97764,2.97764,2.97764
468.938,2.59213,2.59213,2.59213,2.59213,2.59213,2.59213,2.59213,2.59213,2.59213,2.59213,2.59213,2.59213,2.59213,2.59213,2.59213,2.59213
470.942,2.33522,2.33522,2.33522,2.33522,2.33522,2.33522,2.33522,2.33522,2.33522,2.33522,2.33522,2.33522,2.33522,2.33522,2.33522,2.33522
472.946,2.22332,2.22332,2.22332,2.22332,2.22332,2.22332,2.22332,2.22332,2.22332,2.22332,2.22332,2.22332,2.22332,2.22332,2.22332,2.22332
474.95,2.11143,2.11143,2.11143,2.11143,2.11143,2.11143,2.11143,2.11143,2.11143,2.11143,2.11143,2.11143,2.11143,2.11143,2.11143,2.11143
476.954,2.06612,2.06612,2.06612,2.06612,2.06612,2.06612,2.06612,2.06612,2.06612,2.06612,2.06612,2.06612,2.06612,2.06612,2.06612,2.06612
478.958,2.02253,2.02253,2.02253,2.02253,2.02253,2.02253,2.02253,2.02253,2.02253,2.02253,2.02253,2.02253,2.02253,2.02253,2.02253,2.02253
480.962,1.99458,1.99458,1.99458,1.99458,1.99458,1.99458,1.99458,1.99458,1.99458,1.99458,1.99458,1.99458,1.99458,1.99458,1.99458,1.99458
482.966,1.98359,1.98359,1.98359,1.98359,1.98359,1.98359,1.98359,1.98359,1.98359,1.98359,1.98359,1.98359,1.98359,1.98359,1.98359,1.98359
484.97,1.97259,1.97259,1.97259,1.97259,1.97259,1.97259,1.97259,1.97259,1.97259,1.97259,1.97259,1.97259,1.97259,1.97259,1.97259,1.97259
486.974,1.95821,1.95821,1.95821,1.95821,1.95821,1.95821,1.95821,1.95821,1.95821,1.95821,1.95821,1.95821,1.95821,1.95821,1.95821,1.95821
488.978,1.94378,1.94378,1.94378,1.94378,1.94378,1.94378,1.94378,1.94378,1.94378,1.94378,1.94378,1.94378,1.94378,1.94378,1.94378,1.94378
490.982,1.93467,1.93467,1.93467,1.93467,1.93467,1.93467,1.93467,1.93467,1.93467,1.93467,1.93467,1.93467,1.93467,1.93467,1.93467,1.93467
492.986,1.93111,1.93111,1.93111,1.93111,1.93111,1.93111,1.93111,1.93111,1.93111,1.93111,1.93111,1.93111,1.93111,1.93111,1.93111,1.93111
494.99,1.92754,1.92754,1.92754,1.92754,1.92754,1.92754,1.92754,1.92754,1.92754,1.92754,1.92754,1.92754,1.92754,1.92754,1.92754,1.92754
496.994,1.92576,1.92576,1.92576,1.92576,1.92576,1.92576,1.92576,1.92576,1.92576,1.92576,1.92576,1.92576,1.92576,1.92576,1.92576,1.92576
498.998,1.92398,1.92398,1.92398,1.92398,1.92398,1.92398,1.92398,1.92398,1.92398,1.92398,1.92398,1.92398,1.92398,1.92398,1.92398,1.92398
501.002,1.92398,1.92398,1.92398,1.92398,1.92398,1.92398,1.92398,1.92398,1.92398,1.92398,1.92398,1.92398,1.92398,1.92398,1.92398,1.92398
503.006,1.92576,1.92576,1.92576,1.92576,1.92576,1.92576,1.92576,1.92576,1.92576,1.92576,1.92576,1.92576,1.92576,1.92576,1.92576,1.92576
505.01,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752
507.014,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752
509.018,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752,1.92752
511.022,1.92843,1.92843,1.92843,1.92843,1.92843,1.92843,1.92843,1.92843,1.92843,1.92843,1.92843,1.92843,1.92843,1.92843,1.92843,1.92843
513.026,1.93021,1.93021,1.93021,1.93021,1.93021,1.93021,1.93021,1.93021,1.93021,1.93021,1.93021,1.93021,1.93021,1.93021,1.93021,1.93021
515.03,1.932,1.932,1.932,1.932,1.932,1.932,1.932,1.932,1.932,1.932,1.932,1.932,1.932,1.932,1.932,1.932
517.034,1.93378,1.93378,1.93378,1.93378,1.93378,1.93378,1.93378,1.93378,1.93378,1.93378,1.93378,1.93378,1.93378,1.93378,1.93378,1.93378
519.038,1.93557,1.93557,1.93557,1.93557,1.93557,1.93557,1.93557,1.93557,1.93557,1.93557,1.93557,1.93557,1.93557,1.93557,1.93557,1.93557
521.042,1.9411,1.9411,1.9411,1.9411,1.9411,1.9411,1.9411,1.9411,1.9411,1.9411,1.9411,1.9411,1.9411,1.9411,1.9411,1.9411
523.046,1.95008,1.95008,1.95008,1.95008,1.95008,1.95008,1.95008,1.95008,1.95008,1.95008,1.95008,1.95008,1.95008,1.95008,1.95008,1.95008
525.05,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884
527.054,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884
529.058,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884,1.95884
531.062,1.96077,1.96077,1.96077,1.96077,1.96077,1.96077,1.96077,1.96077,1.96077,1.96077,1.96077,1.96077,1.96077,1.96077,1.96077,1.96077
533.066,1.96439,1.96439,1.96439,1.96439,1.96439,1.96439,1.96439,1.96439,1.96439,1.96439,1.96439,1.96439,1.96439,1.96439,1.96439,1.96439
535.07,1.96814,1.96814,1.96814,1.96814,1.96814,1.96814,1.96814,1.96814,1.96814,1.96814,1.96814,1.96814,1.96814,1.96814,1.96814,1.96814
537.074,1.97544,1.97544,1.97544,1.97544,1.97544,1.97544,1.97544,1.97544,1.97544,1.97544,1.97544,1.97544,1.97544,1.97544,1.97544,1.97544
539.078,1.98274,1.98274,1.98274,1.98274,1.98274,1.98274,1.98274,1.98274,1.98274,1.98274,1.98274,1.98274,1.98274,1.98274,1.98274,1.98274
541.082,1.98609,1.98609,1.98609,1.98609,1.98609,1.98609,1.98609,1.98609,1.98609,1.98609,1.98609,1.98609,1.98609,1.98609,1.98609,1.98609
543.086,1.98609,1.98609,1.98609,1.98609,1.98609,1.98609,1.98609,1.98609,1.98609,1.98609,1.98609,1.98609,1.98609,1.98609,1.98609,1.98609
545.09,1.98651,1.98651,1.98651,1.98651,1.98651,1.98651,1.98651,1.98651,1.98651,1.98651,1.98651,1.98651,1.98651,1.98651,1.98651,1.98651
547.094,1.99573,1.99573,1.99573,1.99573,1.99573,1.99573,1.99573,1.99573,1.99573,1.99573,1.99573,1.99573,1.99573,1.99573,1.99573,1.99573
549.098,2.00494,2.00494,2.00494,2.00494,2.00494,2.00494,2.00494,2.00494,2.00494,2.00494,2.00494,2.00494,2.00494,2.00494,2.00494,2.00494
551.102,2.00909,2.00909,2.00909,2.00909,2.00909,2.00909,2.00909,2.00909,2.00909,2.00909,2.00909,2.00909,2.00909,2.00909,2.00909,2.00909
553.106,2.00909,2.00909,2.00909,2.00909,2.00909,2.00909,2.00909,2.00909,2.00909,2.00909,2.00909,2.00909,2.00909,2.00909,2.00909,2.00909
555.11,2.00992,2.00992,2.00992,2.00992,2.00992,2.00992,2.00992,2.00992,2.00992,2.00992,2.00992,2.00992,2.00992,2.00992,2.00992,2.00992
557.114,2.02489,2.02489,2.02489,2.02489,2.02489,2.02489,2.02489,2.02489,2.02489,2.02489,2.02489,2.02489,2.02489,2.02489,2.02489,2.02489
559.118,2.03986,2.03986,2.03986,2.03986,2.03986,2.03986,2.03986,2.03986,2.03986,2.03986,2.03986,2.03986,2.03986,2.03986,2.03986,2.03986
561.122,2.04223,2.04223,2.04223,2.04223,2.04223,2.04223,2.04223,2.04223,2.04223,2.04223,2.04223,2.04223,2.04223,2.04223,2.04223,2.04223
563.126,2.03471,2.03471,2.03471,2.03471,2.03471,2.03471,2.03471,2.03471,2.03471,2.03471,2.03471,2.03471,2.03471,2.03471,2.03471,2.03471
565.13,2.02793,2.02793,2.02793,2.02793,2.02793,2.02793,2.02793,2.02793,2.02793,2.02793,2.02793,2.02793,2.02793,2.02793,2.02793,2.02793
567.134,2.03168,2.03168,2.03168,2.03168,2.03168,2.03168,2.03168,2.03168,2.03168,2.03168,2.03168,2.03168,2.03168,2.03168,2.03168,2.03168
569.138,2.03543,2.03543,2.03543,2.03543,2.03543,2.03543,2.03543,2.03543,2.03543,2.03543,2.03543,2.03543,2.03543,2.03543,2.03543,2.03543
571.142,2.04352,2.04352,2.04352,2.04352,2.04352,2.04352,2.04352,2.04352,2.04352,2.04352,2.04352,2.04352,2.04352,2.04352,2.04352,2.04352
573.146,2.05487,2.05487,2.05487,2.05487,2.05487,2.05487,2.05487,2.05487,2.05487,2.05487,2.05487,2.05487,2.05487,2.05487,2.05487,2.05487
575.15,2.06453,2.06453,2.06453,2.06453,2.06453,2.06453,2.06453,2.06453,2.06453,2.06453,2.06453,2.06453,2.06453,2.06453,2.06453,2.06453
577.154,2.05317,2.05317,2.05317,2.05317,2.05317,2.05317,2.05317,2.05317,2.05317,2.05317,2.05317,2.05317,2.05317,2.05317,2.05317,2.05317
579.158,2.04181,2.04181,2.04181,2.04181,2.04181,2.04181,2.04181,2.04181,2.04181,2.04181,2.04181,2.04181,2.04181,2.04181,2.04181,2.04181
581.162,2.04585,2.04585,2.04585,2.04585,2.04585,2.04585,2.04585,2.04585,2.04585,2.04585,2.04585,2.04585,2.04585,2.04585,2.04585,2.04585
583.166,2.06102,2.06102,2.06102,2.06102,2.06102,2.06102,2.06102,2.06102,2.06102,2.06102,2.06102,2.06102,2.06102,2.06102,2.06102,2.06102
585.17,2.07362,2.07362,2.07362,2.07362,2.07362,2.07362,2.07362,2.07362,2.07362,2.07362,2.07362,2.07362,2.07362,2.07362,2.07362,2.07362
587.174,2.05844,2.05844,2.05844,2.05844,2.05844,2.05844,2.05844,2.05844,2.05844,2.05844,2.05844,2.05844,2.05844,2.05844,2.05844,2.05844
589.178,2.04327,2.04327,2.04327,2.04327,2.04327,2.04327,2.04327,2.04327,2.04327,2.04327,2.04327,2.04327,2.04327,2.04327,2.04327,2.04327
591.182,2.046,2.046,2.046,2.046,2.046,2.046,2.046,2.046,2.046,2.046,2.046,2.046,2.046,2.046,2.046,2.046
593.186,2.06118,2.06118,2.06118,2.06118,2.06118,2.06118,2.06118,2.06118,2.06118,2.06118,2.06118,2.06118,2.06118,2.06118,2.06118,2.06118
595.19,2.07383,2.07383,2.07383,2.07383,2.07383,2.07383,2.07383,2.07383,2.07383,2.07383,2.07383,2.07383,2.07383,2.07383,2.07383,2.07383
597.194,2.06242,2.06242,2.06242,2.06242,2.06242,2.06242,2.06242,2.06242,2.06242,2.06242,2.06242,2.06242,2.06242,2.06242,2.06242,2.06242
599.198,2.05101,2.05101,2.05101,2.05101,2.05101,2.05101,2.05101,2.05101,2.05101,2.05101,2.05101,2.05101,2.05101,2.05101,2.05101,2.05101
601.202,2.05214,2.05214,2.05214,2.05214,2.05214,2.05214,2.05214,2.05214,2.05214,2.05214,2.05214,2.05214,2.05214,2.05214,2.05214,2.05214
603.206,2.06164,2.06164,2.06164,2.06164,2.06164,2.06164,2.06164,2.06164,2.06164,2.06164,2.06164,2.06164,2.06164,2.06164,2.06164,2.06164
605.21,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014
607.214,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014
609.218,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014,2.07014
611.222,2.06666,2.06666,2.06666,2.06666,2.06666,2.06666,2.06666,2.06666,2.06666,2.06666,2.06666,2.06666,2.06666,2.06666,2.06666,2.06666
613.226,2.06095,2.06095,2.06095,2.06095,2.06095,2.06095,2.06095,2.06095,2.06095,2.06095,2.06095,2.06095,2.06095,2.06095,2.06095,2.06095
615.23,2.05677,2.05677,2.05677,2.05677,2.05677,2.05677,2.05677,2.05677,2.05677,2.05677,2.05677,2.05677,2.05677,2.05677,2.05677,2.05677
617.234,2.06439,2.06439,2.06439,2.06439,2.06439,2.06439,2.06439,2.06439,2.06439,2.06439,2.06439,2.06439,2.06439,2.06439,2.06439,2.06439
619.238,2.07202,2.07202,2.07202,2.07202,2.07202,2.07202,2.07202,2.07202,2.07202,2.07202,2.07202,2.07202,2.07202,2.07202,2.07202,2.07202
621.242,2.07491,2.07491,2.07491,2.07491,2.07491,2.07491,2.07491,2.07491,2.07491,2.07491,2.07491,2.07491,2.07491,2.07491,2.07491,2.07491
623.246,2.07491,2.07491,2.07491,2.07491,2.07491,2.07491,2.07491,2.07491,2.07491,2.07491,2.07491,2.07491,2.07491,2.07491,2.07491,2.07491
625.251,2.07563,2.07563,2.07563,2.07563,2.07563,2.07563,2.07563,2.07563,2.07563,2.07563,2.07563,2.07563,2.07563,2.07563,2.07563,2.07563
627.255,2.0814,2.0814,2.0814,2.0814,2.0814,2.0814,2.0814,2.0814,2.0814,2.0814,2.0814,2.0814,2.0814,2.0814,2.0814,2.0814
629.259,2.08716,2.08716,2.08716,2.08716,2.08716,2.08716,2.08716,2.08716,2.08716,2.08716,2.08716,2.08716,2.08716,2.08716,2.08716,2.08716
631.263,2.09051,2.09051,2.09051,2.09051,2.09051,2.09051,2.09051,2.09051,2.09051,2.09051,2.09051,2.09051,2.09051,2.09051,2.09051,2.09051
633.267,2.09244,2.09244,2.09244,2.09244,2.09244,2.09244,2.09244,2.09244,2.09244,2.09244,2.09244,2.09244,2.09244,2.09244,2.09244,2.09244
635.271,2.09516,2.09516,2.09516,2.09516,2.09516,2.09516,2.09516,2.09516,2.09516,2.09516,2.09516,2.09516,2.09516,2.09516,2.09516,2.09516
637.275,2.10293,2.10293,2.10293,2.10293,2.10293,2.10293,2.10293,2.10293,2.10293,2.10293,2.10293,2.10293,2.10293,2.10293,2.10293,2.10293
639.279,2.11069,2.11069,2.11069,2.11069,2.11069,2.11069,2.11069,2.11069,2.11069,2.11069,2.11069,2.11069,2.11069,2.11069,2.11069,2.11069
641.283,2.111,2.111,2.111,2.111,2.111,2.111,2.111,2.111,2.111,2.111,2.111,2.111,2.111,2.111,2.111,2.111
643.287,2.10711,2.10711,2.10711,2.10711,2.10711,2.10711,2.10711,2.10711,2.10711,2.10711,2.10711,2.10711,2.10711,2.10711,2.10711,2.10711
645.291,2.10519,2.10519,2.10519,2.10519,2.10519,2.10519,2.10519,2.10519,2.10519,2.10519,2.10519,2.10519,2.10519,2.10519,2.10519,2.10519
647.295,2.11496,2.11496,2.11496,2.11496,2.11496,2.11496,2.11496,2.11496,2.11496,2.11496,2.11496,2.11496,2.11496,2.11496,2.11496,2.11496
649.299,2.12472,2.12472,2.12472,2.12472,2.12472,2.12472,2.12472,2.12472,2.12472,2.12472,2.12472,2.12472,2.12472,2.12472,2.12472,2.12472
651.303,2.12942,2.12942,2.12942,2.12942,2.12942,2.12942,2.12942,2.12942,2.12942,2.12942,2.12942,2.12942,2.12942,2.12942,2.12942,2.12942
